gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
40,49196,5786,42906,Financials,HUNTINGTON BANCSHARES,1,2020,HUNTINGTON BANCSHARES_2020.txt,"Our company tagline – Welcome – serves as an invitation to all, and that shared belief is reflected in our approach to colleague engagement, customer service, and community involvement.",BE
40,49196,5786,42906,Financials,HUNTINGTON BANCSHARES,1,2020,HUNTINGTON BANCSHARES_2020.txt,Evaluating Our Energy Efficiency Strategy: Huntington continually evaluates options to install LED lighting and high-efficiency HVAC in our workplaces and branch locations to manage energy costs and improve our environmental performance.,CC
40,1378946,16245,12073,Financials,PEOPLE'S UNITED FINL INC,1,2020,PEOPLES UNITED FINL INC_2020.txt,"This year has been unlike any other, but even through the challenges, employees continued supporting communities in many creative and new ways.",CR
40,1378946,16245,12073,Financials,PEOPLE'S UNITED FINL INC,1,2020,PEOPLES UNITED FINL INC_2020.txt,We believe that commitment starts with providing financial-education resources for our community.,CR
40,1120193,149337,90601,Financials,NASDAQ INC,1,2018,NASDAQ INC_2018.txt,We understand the importance of taking efforts to reduce our carbon footprint and actively promoting sustainable business operations.,CC
40,1120193,149337,90601,Financials,NASDAQ INC,1,2021,NASDAQ INC_2021.txt,"Our energy consumption in 2021 increased slightly from 2020 due to the transition of employees returning to our offices, the overall number of employees increasing year over year, and Nasdaq’s acquisition of Verafin, which added three additional office spaces to our global portfolio.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2016,APPLE INC_2016.txt,"We’re sourcing lower-carbon materials to make our devices, and we’re partnering with suppliers to add clean energy to their facilities.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2017,APPLE INC_2017.txt,We strive to create new clean energy that adds to the energy sources already delivering to the grid.,CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2019,APPLE INC_2019.txt,"In Denmark we contracted for a new wind farm and a 42-megawatt solar PV project—one of Denmark’s largest—using a commercially backed contract-for-difference power purchase agreement, the first of its kind in Denmark.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2019,APPLE INC_2019.txt,"In 2014, we invested in two 20-megawatt solar PV projects in Sichuan, China to support all our in-country retail stores, corporate offices, and data storage facilities.",CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2020,APPLE INC_2020.txt,Minimize use of freshwater resources in water-stressed locations.,NC
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,All global actors need to take immediate action to combat climate change.,CC
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,We’re also improving the repairability of many of our products.,PL
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,The global regulatory and compliance landscape continually evolves.,BE
45,320193,1690,14593,Information Technology,APPLE INC,1,2021,APPLE INC_2021.txt,"In fiscal year 2020, we performed toxicological assessments on 1400 new materials to proactively evaluate and eliminate potentially harmful substances from our products.",PL
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,1,2021,ALLIANCE DATA SYSTEMS CORP_2021.txt,"In 2021, more than 1,250 associates participated in this program, providing more than $93,000 to 56 local food banks.",CR
45,883241,24975,77357,Information Technology,SYNOPSYS INC,1,2021a,SYNOPSYS INC_2021a.txt,"Green Teams focused on virtual education and awareness efforts, ranging from regional waste management events on Earth Day to a presentation on how to advance Synopsys’ Responsible Procurement priorities.",PW
45,883241,24975,77357,Information Technology,SYNOPSYS INC,1,2021a,SYNOPSYS INC_2021a.txt,We created role-specific learning pathways and virtual training for field account executives.,HC
45,883241,24975,77357,Information Technology,SYNOPSYS INC,1,2021a,SYNOPSYS INC_2021a.txt,Climate change was considered in Synopsys’ company-wide risk prioritization process and will be overseen by the CSR Management Team with cross-functional engagement.,CC
45,1596532,20748,14714,Information Technology,ARISTA NETWORKS INC,1,2021,ARISTA NETWORKS INC_2021.txt,"As of this repor t’s publication, there are no pending litigation matters alleging anti-competitive behavior or antitrust violations by Arista.",BE
50,732717,9899,66093,Communication Services,AT&T INC,1,2006,AT&T INC_2006.txt,"In 2005, the ABFE (formerly the Association of Black Fundraising Executives) gave the company its Institutional Award for Philanthropic Leadership for its record in support of African-American communities.",CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2008.txt,"In 2008, we donated $200,000 to the American Red Cross for emergency relief as part of a five-year, $1 million commitment.",CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2008,AT&T INC_2008.txt,"We also offer TTY, Internet Protocol and Video Relay services, which combine technology with a dedicated team of employees who offer 24/7 assistance for people who are deaf, have a hearing loss or have a speech challenge.",CR
50,732717,9899,66093,Communication Services,AT&T INC,1,2021,AT&T INC_2020-2021.txt,We do not make corporate political contributions to federal political parties or candidates for federal office.,BE
50,732717,9899,66093,Communication Services,AT&T INC,1,2022,AT&T INC_2021-2022.txt,"We sustain long-term business performance by maximizing network reliability and security, and by constantly innovating to maintain and grow our customer base.",PL
50,732717,9899,66093,Communication Services,AT&T INC,1,2022,AT&T INC_2021-2022.txt,HydroPoint ’s solutions allow us to retrofit legacy systems to reduce water consumption an average of 40%.,NC
50,1065280,147579,89393,Communication Services,NETFLIX INC,1,2019,NETFLIX INC_2019.txt,"Our Privacy Statement provides a detailed explanation of our privacy practices, including: the information Netflix collects or receives from each member; how we use and disclose it (including advertising that we conduct off Netflix to promote our service); and the controls each member has in relation to this information.",PL
50,1065280,147579,89393,Communication Services,NETFLIX INC,1,2020,NETFLIX INC_2020.txt,Our Carbon Footprint (continued) The following table shows Netflix’s annual carbon footprint totals using both market-based and location-based emissions accounting methods as defined by the GHG Protocol Scope 2 Guidance.,CC
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2016,INTERPUBLIC GROUP OF COS_2016.txt,GRI recommends the use of external assurance but it is not a requirement to be in accordance with the Guidelines.,CG
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,1,2020,INTERPUBLIC GROUP OF COS_2020.txt,"Additionally, in 2020, IPG became the first advertising holding company to release its EEO1 statistics around gender and race.",HC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2017,AMERICAN ELECTRIC POWER CO_2017.txt,"In 2016, Appalachian Power Company awarded $155,000 in economic development grants through the Economic Development Growth Enhancement (EDGE ) program.",CR
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2018,AMERICAN ELECTRIC POWER CO_2018.txt,"As we continue our culture transformation, we are creating opportunities for employees to stay curious, test ideas and innovate.",HC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2022,AMERICAN ELECTRIC POWER CO_2022.txt,We have requests for proposals for additional renewable energy and updated resource plans in nearly all of our states to continue to advance our clean energy strategy.,CC
55,4904,1440,24109,Utilities,AMERICAN ELECTRIC POWER CO,1,2022,AMERICAN ELECTRIC POWER CO_2022.txt,Our capital investment strategy is critical in supporting our decarbonization and renewable energy strategy.,CC
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2006,XCEL ENERGY INC_2006.txt,We work and live in these communities so we have a vested interest in seeing our neighborhoods thrive.,CR
55,72903,7977,23931,Utilities,XCEL ENERGY INC,1,2008,XCEL ENERGY INC_2008.txt,Xcel Energy matches a portion of employee contributions.,HC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2008,PROLOGIS INC_2008.txt,We require that a majority of our Board be independent in accordance with the applicable provisions of the Securities Act of 1934 and the rules standards adopted by the NYSE.,CG
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2009,PROLOGIS INC_2009.txt,Reduction of potable water usage for landscape irrigation in all new warehouse developments by 50 percent.,NC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2014,PROLOGIS INC_2014.txt,Our presentations included provisions to preserve and enhance the natural habitat.,NC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2019,PROLOGIS INC_2019.txt,Water Focus on water quality and hydration.,NC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2020,PROLOGIS INC_2020.txt,"This both reduces our Scope 3 footprint and cuts our customers’ Scope 2 emissions, helping them to meet their own sustainability objectives.",CC
60,1045609,29984,85592,Real Estate,PROLOGIS INC,1,2020,PROLOGIS INC_2020.txt,We demonstrate commitment to our employees by being a responsible and supportive employer and working to give each of our people a rewarding and stimulating work experience.,HC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2016,BOSTON PROPERTIES INC_2016.txt,"As of the end of 2016, BXP was pursuing LEED certification of 3.5 million square feet of residential and office new construction.",CC
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2017,BOSTON PROPERTIES INC_2017.txt,"Through EthicsPoint, any employee is able to anonymously report any suspected or observed violations of the Code 24 hours per day, 365 days per year, either online or via telephone.",BE
60,1037540,64925,85058,Real Estate,BOSTON PROPERTIES INC,1,2020,BOSTON PROPERTIES INC_2020.txt,"As a Fitwel Champion, we completed our Fitwel Champion commitments in 2019, adding 13 million square feet of Fitwel certified buildings and were named a 2020 Best in Building Health award winner.",PL
60,1035443,64821,84767,Real Estate,ALEXANDRIA R E EQUITIES INC,1,2017,ALEXANDRIA R E EQUITIES INC_2017.txt,"As part of Alexandria’s annual holiday fundraising drive, our corporate team based in Pasadena launched a multifaceted, office-wide effort to support Project Angel Food, a non-profit whose mission is to nourish people affected by serious illness.",CR
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2015,KIMCO REALTY CORP_2015.txt,Our employees are the company’s most important asset.,HC
60,879101,24731,77129,Real Estate,KIMCO REALTY CORP,1,2020,KIMCO REALTY CORP_2020.txt,"From the start of the pandemic, Kimco sent regular communication to tenants on critical topics such as CDC and WHO recommendations, mandated closures, common area sanitization practices, and important updates on available government-sponsored funds for small businesses.",CR
10,93410,2991,14541,Energy,CHEVRON CORP,1,2008,CHEVRON CORP_2008.txt,"Of the 14,459 barrels released in major spills, 80 percent of the volume was recovered.",PW
10,93410,2991,14541,Energy,CHEVRON CORP,1,2009,CHEVRON CORP_2009.txt,"During a period when refinery output rose, overall waste generation decreased by 39 percent — or almost 1,174 metric tons — with a 99 percent reduction in spent caustic waste and a significant reduction in oily sludge, which is now recycled.",PW
10,93410,2991,14541,Energy,CHEVRON CORP,1,2016,CHEVRON CORP_2016.txt,More than 90 percent of the water used in our well completions in the Permian Basin is from brackish water sources.,NC
10,93410,2991,14541,Energy,CHEVRON CORP,0,2004,edgar/data/93410/0001193125-04-050402.txt,"The reports shall include, but not be limited to, contributions and donations to political candidates, political parties, political committees and other political entities organized and operating under 26 USC Sec.",BE
10,93410,2991,14541,Energy,CHEVRON CORP,0,2014,edgar/data/93410/0001193125-14-138322.txt,"All corporate political contributions are centrally controlled, budgeted and reviewed for compliance with the law.",BE
10,93410,2991,14541,Energy,CHEVRON CORP,0,2020,edgar/data/93410/0001193125-20-100407.txt,"Chevron does so by engaging with policymakers and expressing its views on pending policy proposals, by engaging in direct and indirect lobbying, and by participating in a diverse range of business and policy organizations that advocate positions supporting free markets and responsible energy legislation and regulation.",BE
10,93410,2991,14541,Energy,CHEVRON CORP,0,2013,edgar/data/93410/0001308179-13-000196.txt,"The Public Policy Committee of the Board annually reviews the policies and procedures and expenditures for the Corporation’s political activities, including political contributions and direct and indirect lobbying.",CG
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2018,WILLIAMS COS INC_2018.txt,"In 2018, we surpassed our target to reduce reportable air releases by 15 percent from 2017 levels by achieving a 21 percent reduction.",PW
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2019,WILLIAMS COS INC_2019.txt,We achieved that goal in 2019 with a 31% reduction and set a new goal to reduce notices of noncompliance by an additional 10% in 2020.,BE
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2020,WILLIAMS COS INC_2020.txt,We continue to seek practical opportunities to reduce waste from our offices and field operations.,PW
10,107263,11506,38156,Energy,WILLIAMS COS INC,1,2020,WILLIAMS COS INC_2020.txt,"The Williams board of directors audit committee has established procedures for the receipt, retention and treatment of complaints regarding accounting, internal accounting controls or auditing matters.",CG
10,107263,11506,38156,Energy,WILLIAMS COS INC,0,2002,edgar/data/107263/0000950134-02-002957.txt,"Any function relating to a Section 16 Person shall be performed solely by the Committee or the Board if necessary to ensure compliance with applicable requirements of Rule 16b-3, to the extent the Committee determines that such compliance is desired.",CG
10,107263,11506,38156,Energy,WILLIAMS COS INC,0,2003,edgar/data/107263/0000950134-03-005449.txt,The Code of Business Conduct and Ethics of Williams are reviewed for compliance annually and changes recommended to the Board as necessary.,BE
10,107263,11506,38156,Energy,WILLIAMS COS INC,0,2008,edgar/data/107263/0000950134-08-006266.txt,"In addition, we have adopted a code of business conduct that is applicable to all employees and directors.",BE
10,107263,11506,38156,Energy,WILLIAMS COS INC,0,2014,edgar/data/107263/0001193125-14-140575.txt,The Compensation Committee shall have the power to change the duration and/or the frequency of Offering Periods with respect to future offerings without stockholder approval if such change is announced at least five (5) days prior to the scheduled beginning of the first Offering Period to be affected; provided however any such change shall comply with Section 423(b) of the Code.,CG
10,6769,1678,39490,Energy,APACHE CORP,1,2012,APACHE CORP_2012.txt,"Some of the protective and restorative measures include removing invasive brush (mesquite control), restoring shinnery oak, removing caliche and reseeding disturbed areas, and conducting surveys of the species’ populations.",NC
10,6769,1678,39490,Energy,APACHE CORP,1,2013,APACHE CORP_2013.txt,A recent study by the Bureau for Economic Geology at the University of Texas at Austin found that 30 percent of the water used for hydraulic fracturing in the Midland area was brackish in 2011.,NC
10,6769,1678,39490,Energy,APACHE CORP,1,2018,APACHE CORP_2018.txt,"In addition, recycling water helps reduce the costs associated with purchasing and transporting water and with disposing of waste water in deep injection wells.",NC
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,"Some years ago, recycling produced water presented real challenges for reuse in completion operations due to high concentrations of dissolved salts, some specificions (including iron), residual byproducts of completion chemicals, and organic compounds (including residual hydrocarbons), all of which challenged the efficiency of the subsequent hydraulic fracturing.",NC
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,"Also, wildlife deterrent systems are included as part of the construction of impoundments, to reduce potential hazards to wildlife and the potential for wildlife to damage the containment.",NC
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,"We have developed technologies and processes to use alternative water sources in our completion operations, including using recycled produced water and nonfresh groundwater.",NC
10,6769,1678,39490,Energy,APACHE CORP,1,2019,APACHE CORP_2019.txt,"Although regulatory disposal requirements may differ slightly by state, they are fairly uniform overall and include requirements for the classification of hazardous and nonhazardous waste, manifesting, transportation and disposal methods.",PW
10,6769,1678,39490,Energy,APACHE CORP,1,2021,APACHE CORP_2021.txt,We also address the presence of naturally occurring radioactive material (NORM) when waste generated in fields contains actionable levels of such materials.,PW
10,6769,1678,39490,Energy,APACHE CORP,1,2021,APACHE CORP_2021.txt,"We are active in conservation efforts, such as at the Ucross Ranch in Wyoming, the Pecos Watershed Conservation Initiative in West Texas and New Mexico and, most recently, in partnership with Respect Big Bend in West Texas.",NC
10,6769,1678,39490,Energy,APACHE CORP,0,2020,edgar/data/6769/0001193125-20-097206.txt,"The Code of Business Conduct and Ethics requires directors, officers, and employees to inform the Company of any transaction that involves related parties and that may give rise to a conflict of interest.",BE
10,717423,7620,28345,Energy,MURPHY OIL CORP,1,2021,MURPHY OIL CORP_2021.txt,"Mitigation plans are not exclusive and can incorporate several different objectives, along with input from all types of biodiversity experts.",NC
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2013,CIMAREX ENERGY CO_2013.txt,"Over the last two years, Cabot embarked on a strategic water management plan aimed at identifying facilities that we consider priorities for improved water management practices.",NC
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2014,CIMAREX ENERGY CO_2014.txt,"Beginning in 2009, our fumed metal oxides facility in Tuscola, USA, embarked on a multi-phased plan to reduce waste.",PW
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2016,CIMAREX ENERGY CO_2016.txt,"Without this event, our total waste generation intensity would have been slightly lower than 2015.",PW
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,1,2020,CIMAREX ENERGY CO_2020.txt,"Opportunities to reduce the risk of release at areas such as loading, transport, drainage and wastewater access points are prioritized for action and solutions are developed.",PW
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,0,2006,edgar/data/1168054/0001047469-06-004095.txt,"In addition to these documents, our Code of Business Conduct and Ethics and Code of Ethics for the Chief Executive Officer, Chief Financial Officer and Chief Accounting Officer can also be found on Cimarex's website.",BE
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,0,2006,edgar/data/1168054/0001047469-06-004095.txt,It must encourage and reward only performance that meets high ethical standards.,BE
10,1168054,150699,89509,Energy,CIMAREX ENERGY CO,0,2007,edgar/data/1168054/0001047469-07-002341.txt,The Code provides that no relationship involving a director that is disclosed to and affirmatively determined by the Board of Directors to be immaterial shall be a conflict of interest within the meaning of the Code.,CG
15,51434,6104,21573,Materials,INTL PAPER CO,1,2016,INTL PAPER CO_2016.txt,"We also own or manage approximately 329,000 acres of forestland in Brazil and have, through licenses and forest management agreements, harvesting rights on government-owned forestland in Russia.",NC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2017,INTL PAPER CO_2017.txt,Progress by 2017 The use of water and risks was mapped by location; priority mills were identified and programs to reduce water consumption were implemented.,NC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,We establish and enforce guidelines to ensure our suppliers operate ethically and responsibly throughout our supply chain.,BE
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,"We conduct a robust internal facilities water risk assessment to guide our approach, drawing from both internal and third-party data sources.",NC
15,51434,6104,21573,Materials,INTL PAPER CO,1,2019,INTL PAPER CO_2019.txt,"They cover topics such as compliance with the U.S. Foreign Corrupt Practices Act (FCPA) and other anti-corruption standards; antitrust and competition law concerns; fair labor practices; conflicts of interest; records management, data privacy and insider trading prevention.",BE
15,9389,1988,57568,Materials,BALL CORP,1,2007,BALL CORP_2007.txt,We reuse water in the can washing process by returning water from the final cleaning stage (containing the cleanest water) into prior washer stages.,NC
15,9389,1988,57568,Materials,BALL CORP,1,2010,BALL CORP_2010.txt,We will have zero accidents in our facilities.,HC
15,9389,1988,57568,Materials,BALL CORP,1,2010,BALL CORP_2010.txt,"When all 1.8 billion ends in Deeside are made this way, we will save more than 570 tons of aluminum every year.",CC
15,9389,1988,57568,Materials,BALL CORP,1,2014,BALL CORP_2014.txt,The plant also inspected all water piping with an ultrasonic detector to identify and fix leakages.,NC
15,9389,1988,57568,Materials,BALL CORP,1,2018,BALL CORP_2018.txt,Recycling them does not necessarily require the addition of primary material or other additives to enable the basic material function and properties.,PW
15,9389,1988,57568,Materials,BALL CORP,1,2018,BALL CORP_2018.txt,Recycling metals reduces the need to utilize more energy-intensive virgin metal.,CC
15,9389,1988,57568,Materials,BALL CORP,1,2018,BALL CORP_2018.txt,"For example, we assess the degree of water stress in the river basins where we have manufacturing plants.",NC
15,9389,1988,57568,Materials,BALL CORP,1,2020,BALL CORP_2020.txt,"In developing countries, informal collection of cans by individuals and small-time operators is already achieving close to 100% recycling rates in multiple regions.",PW
15,9389,1988,57568,Materials,BALL CORP,1,2020,BALL CORP_2020.txt,"However, where primary material is used, the industry is also working to reduce its energy consumption.",CC
15,9389,1988,57568,Materials,BALL CORP,1,2020,BALL CORP_2020.txt,The MethaneSAT mission will help companies and countries develop strategies to reduce those emissions while supporting EDF’s goal of achieving a 45% reduction in methane emissions from the oil and gas sector by 2025.,CC
15,1324404,163946,90829,Materials,CF INDUSTRIES HOLDINGS INC,1,2016,CF INDUSTRIES HOLDINGS INC_2016.txt,"Each year, CF ships more than one million tons of anhydrous ammonia, a hazardous material, to customers and distribution facilities by rail.",PL
15,1324404,163946,90829,Materials,CF INDUSTRIES HOLDINGS INC,0,2014,edgar/data/1324404/0001047469-14-003385.txt,"During 2013, our Board reviewed with key members of management responsible for management of risk the process by which management had identified the material risks to the company's strategic, operating, financial reporting, and compliance objectives, as well as the likelihood of occurrence, the potential impact, and the mitigating measures in each instance.",CG
15,1045309,5250,85908,Materials,GRACE (W R) & CO,0,2020,edgar/data/1045309/0001045309-20-000052.txt,"We expect our executive officers to lead by example, modeling our Grace Core Values in their daily business conduct.",BE
20,18230,2817,18542,Industrials,CATERPILLAR INC,1,2018,CATERPILLAR INC_2018.txt,"Following an extensive water analysis and employee survey, projects implemented across the facility have reduced water use by 14.2 million gallons of water per year.",NC
20,18230,2817,18542,Industrials,CATERPILLAR INC,1,2020,CATERPILLAR INC_2020.txt,"In 2020, we reduced our absolute water consumption by 43% from our baseline year of 2006 and nearly 10% from 2019 to 2020.",NC
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2010,SOUTHWEST AIRLINES_2010.txt,CSF seeks to reduce financial barriers low-income students face by awarding need-based scholarships.,CR
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2010,SOUTHWEST AIRLINES_2010.txt,"In 2011 , our goal is to increase the total amount of paper, plastic , aluminum, and cardboard recycled from our facilities and aircraft by 10 percent over our 2010 total.",PW
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2011,SOUTHWEST AIRLINES_2011.txt,"Ground Support Equipment Fuel Conservation In 2011 we continued our commitment to cleaner-burning ground support equipment (GSE) by entering the Charleston, S.C.",CC
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2011,SOUTHWEST AIRLINES_2011.txt,"Materials recycled included three pallets of cardboard and a 40-yard, open-top container of loose wood and pallets.",PW
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2011,SOUTHWEST AIRLINES_2011.txt,"Also, during the decommissioning of existing fuel lines , more than 30,000 gallons of jet fuel were recycled.",PW
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2013,SOUTHWEST AIRLINES_2013.txt,"For National Volunteer Week, we partnered with the Student Conservation Association, the National Wildlife Refuge Association, and other environmental nonprofit organizations to celebrate our planet through hands-on conservation projects in 52 cities across the nation.",NC
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2013,SOUTHWEST AIRLINES_2013.txt,Storm water runoff from airports is regulated under the EPA’s National Pollutant Discharge Elimination System (NPDES) program.,PW
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,1,2015,SOUTHWEST AIRLINES_2015.txt,"So in late 2014, she connected MCO’s SWA Appearance Technicians, the contracted aircraft cleaners and the airport maintenance department, to recycle 3.5 tons of magazines, Skymall catalogs, plastic, and cardboard in a single month.",PW
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,0,2007,edgar/data/92380/0000950134-07-007564.txt,The DOT may impose civil penalties on air carriers for violations of its regulations in these areas.,BE
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,0,2010,edgar/data/92380/0001193125-10-084611.txt,"The Committee shall establish the performance measures applicable to such performance either (i) prior to the beginning of the performance period or (ii) within 90 days after the beginning of the performance period if the outcome of the performance targets is substantially uncertain at the time such targets are established, but not later than the date on which 25 percent of the performance period has elapsed; provided such measures may be made subject to adjustment for specified significant extraordinary items or events to the extent consistent with Section 162(m) of the Code.",CG
20,92380,9882,58683,Industrials,SOUTHWEST AIRLINES,0,2020,edgar/data/92380/0001193125-20-101956.txt,We urge Southwest to expand its lobbying disclosure.,BE
20,85961,9299,27633,Industrials,RYDER SYSTEM INC,0,2015,edgar/data/85961/0000085961-15-000024.txt,"Under our Corporate Political Contributions Policy, in very limited circumstances we may make corporate contributions to state political candidates, subject to limits under state law.",BE
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2013,PITNEY BOWES INC_2013.txt,"Employees around the world join teams and motivate each other to stay active, eat healthy, and take action to reduce stress.",HC
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2014,PITNEY BOWES INC_2014.txt,Pitney Bowes is committed to protecting the privacy of personal and sensitive information.,PL
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2015,PITNEY BOWES INC_2015.txt,We have processes and systems to protect privacy while ensuring information security .,PL
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2015,PITNEY BOWES INC_2015.txt,"Last year equipment remanufacture diverted 298,183 pounds of waste from recycling to reuse.",PW
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2016,PITNEY BOWES INC_2016.txt,"Our Chief Data Protection Officer manages our global data privacy programs and works closely with all the operating business units, as well as Information Technology, Engineering, and Internal Audit.",PL
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2016,PITNEY BOWES INC_2016.txt,Remanufacturing Our company has a long legacy of product remanufacturing and recycling.,PW
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2018,PITNEY BOWES INC_2018.txt,"Senior executives comprise our Privacy and Cybersecurity Governance Committee, which oversees these efforts.",PL
20,78814,8606,24459,Industrials,PITNEY BOWES INC,1,2018,PITNEY BOWES INC_2018.txt,"Through the end of 2018 we reduced our electricity consumption by approximately 34.0 million kilowatt hours from our 2007 baseline, saving $4.95 million and reducing our carbon footprint by 16,350 metric tons of CO2.",CC
20,78814,8606,24459,Industrials,PITNEY BOWES INC,0,2004,edgar/data/78814/0000930413-04-001297.txt,"Federal law prohibits the company from making, and the company does not make, direct or indirect contributions to candidates or political parties at the Federal level.",BE
20,78814,8606,24459,Industrials,PITNEY BOWES INC,0,2005,edgar/data/78814/0000930413-05-002027.txt,"The independent Directors may discuss with the current Chief Executive Officer his observations and recommendations for a successor, and will conduct a separate discussion in executive session to update the succession plan.",CG
20,97216,7991,58318,Industrials,TEREX CORP,1,2021,TEREX CORP_2021.txt,"To ensure companywide compliance, the Terex Corporation Privacy Policy sets forth our general practices in connection with the collection of personal data.",PL
20,97216,7991,58318,Industrials,TEREX CORP,1,2021,TEREX CORP_2021.txt,"Terex complies with various regulations, which include such key legislation as the European Union (EU) Registration, Evaluation, Authorization and Restriction of Chemicals (REACH) Regulation; The European Union (EU) Restriction of Hazardous Substances (RoHS) Directive; The European Union (EU) Waste Electrical & Electronic Equipment (WEEE) Directive, Asbestos Regulations; and California’s Perchlorate Contamination Prevention Act.",PW
20,97216,7991,58318,Industrials,TEREX CORP,0,2004,edgar/data/97216/0000097216-04-000170.txt,The Administrative Committee's determination as to any issue that arises with respect to the conduct or operation of the Stock Purchase Plan is final.,CG
20,97216,7991,58318,Industrials,TEREX CORP,0,2006,edgar/data/97216/0000097216-06-000154.txt,"This code of ethics and conduct is a set of written standards reasonably designed to deter wrongdoing and to promote: honest and ethical conduct; full, fair, accurate, timely and understandable disclosure; compliance with applicable governmental laws, rules and regulations; prompt internal reporting of code violations; and accountability for adherence to the code.",BE
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2016,FORD MOTOR CO_2015-2016.txt,"A greater emphasis is being placed internally and externally on data management, including security and privacy, to gain insights into driver behavior and continuously evolve products.",PL
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2016,FORD MOTOR CO_2015-2016.txt,Using REPREVE in the seat fabric of the Ford F-150 diverted more than 5 million plastic bottles from landfill in 2015 alone.,PW
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2017,FORD MOTOR CO_2016-2017.txt,"We recognize that customers, employees and others have concerns about data privacy and security, and expect us to protect and handle personal information responsibly.",PL
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2017,FORD MOTOR CO_2016-2017.txt,"We have also managed to eliminate or reduce substances of concern where economically and technically feasible, well ahead of regulatory requirements.",PL
25,37996,4839,25785,Consumer Discretionary,FORD MOTOR CO,1,2017,FORD MOTOR CO_2016-2017.txt,We have established a companywide governance infrastructure to drive a holistic approach to the privacy and security of data entrusted to us.,PL
